1606089812035868,15ff58e6,ff 9f ff ff ff ff ff ff
1606089812036441,18f001e6,ff ff ff ff ff ff ff ff
1606089812037023,18f009e6,ff ff ff ff ff ff ff ff
1606089812037568,18fe5ca8,ff ff ff ff 00 ff ff ff
1606089812038142,18ff15e6,ff ff ff ff ff ff ff ff
1606089812039838,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812040385,cf002e6,ff ff ff ff ff ff ff ff
1606089812040955,18fec1e6,ff ff ff ff 2d 18 14 00
1606089812044866,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812045452,18d0ffe6,00 ff ff ff ff ff ff ff
1606089812046037,18f009e6,ff ff ff ff ff ff ff ff
1606089812046630,18fee5e6,00 00 00 ff ff ff ff ff
1606089812049935,cf002e6,ff ff ff ff ff ff ff ff
1606089812050516,cf004e6,ff ff ff ff ff ff ff ff
1606089812051079,18ecffe6,20 11 00 03 ff ec fe 00
1606089812051644,18ff7ae6,ff ff 28 02 32 ff 00 ff
1606089812054685,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812055264,18e5ffc8,ff ff ff ff ff ff ff ff
1606089812055865,18f009e6,ff ff ff ff ff ff ff ff
1606089812056434,18feefe6,ff ff ff ff ff ff ff ff
1606089812056802,1cff9053,ae 1f 04 80 00 00 00 00
1606089812059769,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812060396,cf002e6,ff ff ff ff ff ff ff ff
1606089812060932,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812061524,18e5ffc0,ff ff ff ff ff ff ff ff
1606089812064854,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812065442,15ff55e6,ff ff ff ff ff ff ff ff
1606089812066014,18e5ffb8,ff ff ff ff ff ff ff ff
1606089812066616,18f009e6,ff ff ff ff ff ff ff ff
1606089812069814,cf002e6,ff ff ff ff ff ff ff ff
1606089812070394,cf004e6,ff ff ff ff ff ff ff ff
1606089812070980,18e5ffb0,ff ff ff ff ff ff ff ff
1606089812074764,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812075359,18e5ffa8,ff ff ff ff ff ff ff ff
1606089812075948,18f009e6,ff ff ff ff ff ff ff ff
1606089812079961,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812080538,cf002e6,ff ff ff ff ff ff ff ff
1606089812084668,cf003e6,ff ff ff ff ff ff ff ff
1606089812085245,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812085821,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812086407,15ff59e6,00 00 00 00 00 00 00 00
1606089812086995,18f009e6,ff ff ff ff ff ff ff ff
1606089812087583,18fdc4e6,ff ff ff ff ff ff ff ff
1606089812087995,1cff9053,ae 1f 04 80 00 00 00 00
1606089812089944,cf002e6,ff ff ff ff ff ff ff ff
1606089812090525,cf004e6,ff ff ff ff ff ff ff ff
1606089812091107,18fec4c8,ff ff ff ff ff ff ff ff
1606089812091693,18ff1fe6,00 f0 ff ff ff ff ff ff
1606089812094897,cfe5ae6,ff ff ff ff ff ff ff ff
1606089812095475,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812096066,18f009e6,ff ff ff ff ff ff ff ff
1606089812096650,18fec4c0,ff ff ff ff ff ff ff ff
1606089812099840,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812100401,cf002e6,ff ff ff ff ff ff ff ff
1606089812100951,18ebffe6,01 56 46 36 31 31 4d 33
1606089812101527,18f005e6,ff ff ff ff 00 00 00 00
1606089812102106,18fec4b8,ff ff ff ff ff ff ff ff
1606089812102682,18fef5e6,ff ff ff 0c 24 ff ff ff
1606089812104718,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812105275,18f009e6,ff ff ff ff ff ff ff ff
1606089812105899,18fe59e6,ff ff ff ff ff ff ff ff
1606089812106484,18fec4b0,ff ff ff ff ff ff ff ff
1606089812109937,cf002e6,ff ff ff ff ff ff ff ff
1606089812110517,cf004e6,ff ff ff ff ff ff ff ff
1606089812111101,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812111677,15ff5ce6,fc cf ff ff ff ff ff ff
1606089812112178,18fe40f6,ff ff ff ff cf ff ff ff
1606089812112758,18fec4a8,ff ff ff ff ff ff ff ff
1606089812114865,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812115449,15ff55e6,ff ff ff ff ff ff ff ff
1606089812116071,18f009e6,ff ff ff ff ff ff ff ff
1606089812116643,18fe5cc8,ff ff ff ff 00 ff ff ff
1606089812117221,18fef1e6,ff ff ff ff ff ff ff ff
1606089812119733,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812120344,cf002e6,ff ff ff ff ff ff ff ff
1606089812120932,18fe5cc0,ff ff ff ff 00 ff ff ff
1606089812121506,18fef2e6,ff ff ff ff ff ff ff ff
1606089812124651,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812125249,18f009e6,ff ff ff ff ff ff ff ff
1606089812125833,18fd15e6,ff ff ff ff ff ff ff ff
1606089812126406,18fe5cb8,ff ff ff ff 00 ff ff ff
1606089812129792,cf002e6,ff ff ff ff ff ff ff ff
1606089812130369,cf004e6,ff ff ff ff ff ff ff ff
1606089812130957,18fe5cb0,ff ff ff ff 00 ff ff ff
1606089812134688,cf003e6,ff ff ff ff ff ff ff ff
1606089812135267,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812135845,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812136412,18f001e6,ff 00 cf ff ff ff ff ff
1606089812136995,18f009e6,ff ff ff ff ff ff ff ff
1606089812137539,18fe5ca8,ff ff ff ff 00 ff ff ff
1606089812138109,18ff15e6,ff ff ff ff ff ff ff ff
1606089812139852,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812140419,cf002e6,ff ff ff ff ff ff ff ff
1606089812144710,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812145299,18f009e6,ff ff ff ff ff ff ff ff
1606089812150059,cf002e6,ff ff ff ff ff ff ff ff
1606089812150640,cf004e6,ff ff ff ff ff ff ff ff
1606089812151187,18ebffe6,02 36 35 4b 44 30 30 31
1606089812154841,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812155447,18e5ffc8,ff ff ff ff ff ff ff ff
1606089812155987,18f009e6,ff ff ff ff ff ff ff ff
1606089812159774,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812160342,cf002e6,ff ff ff ff ff ff ff ff
1606089812160922,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812161510,18e5ffc0,ff ff ff ff ff ff ff ff
1606089812162073,18fee6e6,fe fe fe fe fe fe ff ff
1606089812164716,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812165384,15ff55e6,ff ff ff ff ff ff ff ff
1606089812165970,18e5ffb8,ff ff ff ff ff ff ff ff
1606089812166563,18f009e6,ff ff ff ff ff ff ff ff
1606089812169819,cf002e6,ff ff ff ff ff ff ff ff
1606089812170396,cf004e6,ff ff ff ff ff ff ff ff
1606089812170950,18e5ffb0,ff ff ff ff ff ff ff ff
1606089812174718,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812175302,18e5ffa8,ff ff ff ff ff ff ff ff
1606089812175894,18f009e6,ff ff ff ff ff ff ff ff
1606089812179848,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812180419,cf002e6,ff ff ff ff ff ff ff ff
1606089812184659,cf003e6,ff ff ff ff ff ff ff ff
1606089812185242,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812185807,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812186402,15ff59e6,00 00 00 00 00 00 00 00
1606089812186942,18f009e6,ff ff ff ff ff ff ff ff
1606089812187571,18fdc4e6,ff fb ff ff ff ff ff ff
1606089812187985,1cff9053,ae 1f 04 80 00 00 00 00
1606089812189005,1cff80e6,e6 00 00 00 00 00 00 00
1606089812189949,cf002e6,ff ff ff ff ff ff ff ff
1606089812190533,cf004e6,ff ff ff ff ff ff ff ff
1606089812191118,18fec4c8,ff ff ff ff ff ff ff ff
1606089812191694,18ff1fe6,00 f0 ff ff ff ff ff ff
1606089812194938,cfe5ae6,ff ff ff ff ff ff ff ff
1606089812195524,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812196114,18f009e6,ff ff ff ff ff ff ff ff
1606089812196704,18fec4c0,ff ff ff ff ff ff ff ff
1606089812199862,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812200467,cf002e6,ff ff ff ff ff ff ff ff
1606089812201037,18ebffe6,03 31 38 37 ff ff ff ff
1606089812201617,18f005e6,ff ff ff ff 00 00 00 00
1606089812202202,18fec4b8,ff ff ff ff ff ff ff ff
1606089812204745,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812205331,18f009e6,ff ff ff ff ff ff ff ff
1606089812205901,18ecffe6,20 15 00 03 ff aa ff 00
1606089812206439,18fe56e6,ff ff ff ff ff ff ff ff
1606089812207066,18fe59e6,ff ff ff ff ff ff ff ff
1606089812207645,18fec4b0,ff ff ff ff ff ff ff ff
1606089812209806,cf002e6,ff ff ff ff ff ff ff ff
1606089812210404,cf004e6,ff ff ff ff ff ff ff ff
1606089812210975,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812211566,15ff5ce6,fc cf ff ff ff ff ff ff
1606089812212144,18fe40f6,ff ff ff ff cf ff ff ff
1606089812212726,18fec4a8,ff ff ff ff ff ff ff ff
1606089812214924,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812215505,15ff55e6,ff ff ff ff ff ff ff ff
1606089812216104,18f009e6,ff ff ff ff ff ff ff ff
1606089812216680,18fe5cc8,ff ff ff ff 00 ff ff ff
1606089812217251,18fef1e6,ff ff ff c3 ff ff ff ff
1606089812219869,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812220445,cf002e6,ff ff ff ff ff ff ff ff
1606089812221032,18fe5cc0,ff ff ff ff 00 ff ff ff
1606089812221607,18fef2e6,ff ff ff ff ff ff ff ff
1606089812224645,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812225240,18f009e6,ff ff ff ff ff ff ff ff
1606089812225818,18fd15e6,ff ff ff ff ff ff ff ff
1606089812226392,18fe5cb8,ff ff ff ff 00 ff ff ff
1606089812229939,cf002e6,ff ff ff ff ff ff ff ff
1606089812230521,cf004e6,ff ff ff ff ff ff ff ff
1606089812231104,18fe5cb0,ff ff ff ff 00 ff ff ff
1606089812234714,cf003e6,ff ff ff ff ff ff ff ff
1606089812235290,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812235867,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812236438,18f001e6,ff 00 cf ff ff ff ff ff
1606089812237023,18f009e6,ff ff ff ff ff ff ff ff
1606089812237557,18fe5ca8,ff ff ff ff 00 ff ff ff
1606089812238141,18ff15e6,ff ff ff ff ff ff ff ff
1606089812239873,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812240450,cf002e6,ff ff ff ff ff ff ff ff
1606089812244765,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812245359,18d0ffe6,00 ff ff ff ff ff ff ff
1606089812245947,18f009e6,ff ff ff ff ff ff ff ff
1606089812250032,cf002e6,ff ff ff ff ff ff ff ff
1606089812250608,cf004e6,ff ff ff ff ff ff ff ff
1606089812251199,18ebffe6,01 ff ff ff ff ff ff ff
1606089812254694,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812255285,18e5ffc8,ff ff ff ff ff ff ff ff
1606089812255873,18f009e6,ff ff ff ff ff ff ff ff
1606089812259835,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812260401,cf002e6,ff ff ff ff ff ff ff ff
1606089812260977,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812261568,18e5ffc0,ff ff ff ff ff ff ff ff
1606089812264750,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812265344,15ff55e6,ff ff ff ff ff ff ff ff
1606089812265887,18e5ffb8,ff ff ff ff ff ff ff ff
1606089812266514,18f009e6,ff ff ff ff ff ff ff ff
1606089812267064,18ff9fe6,ff ff ff ff ff ff ff ff
1606089812269787,cf002e6,ff ff ff ff ff ff ff ff
1606089812270380,cf004e6,ff ff ff ff ff ff ff ff
1606089812270969,18e5ffb0,ff ff ff ff ff ff ff ff
1606089812274706,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812275314,18e5ffa8,ff ff ff ff ff ff ff ff
1606089812275906,18f009e6,ff ff ff ff ff ff ff ff
1606089812279801,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812280359,cf002e6,ff ff ff ff ff ff ff ff
1606089812284678,cf003e6,ff ff ff ff ff ff ff ff
1606089812285261,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812285827,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812286414,15ff59e6,00 00 00 00 00 00 00 00
1606089812287003,18f009e6,ff ff ff ff ff ff ff ff
1606089812287580,18fdc4e6,ff fb ff ff ff ff ff ff
1606089812288001,1cff9053,ae 1f 04 80 00 00 00 00
1606089812290023,cf002e6,ff ff ff ff ff ff ff ff
1606089812290601,cf004e6,ff ff ff ff ff ff ff ff
1606089812291192,18fec4c8,ff ff ff ff ff ff ff ff
1606089812291792,18ff1fe6,00 f0 ff ff ff ff ff ff
1606089812295014,cfe5ae6,ff ff ff ff ff ff ff ff
1606089812295596,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812296191,18f009e6,ff ff ff ff ff ff ff ff
1606089812296773,18fec4c0,ff ff ff ff ff ff ff ff
1606089812299781,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812300346,cf002e6,ff ff ff ff ff ff ff ff
1606089812300935,18ebffe6,02 ff ff ff ff ff 00 00
1606089812301507,18f005e6,ff ff ff ff 00 00 00 00
1606089812302093,18fec4b8,ff ff ff ff ff ff ff ff
1606089812304811,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812305444,18f009e6,ff ff ff ff ff ff ff ff
1606089812306022,18fe59e6,ff ff ff ff ff ff ff ff
1606089812306605,18fec4b0,ff ff ff ff ff ff ff ff
1606089812309948,cf002e6,ff ff ff ff ff ff ff ff
1606089812310525,cf004e6,ff ff ff ff ff ff ff ff
1606089812311112,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812311684,15ff5ce6,fc cf ff ff ff ff ff ff
1606089812312261,18fe40f6,ff ff ff ff cf ff ff ff
1606089812312843,18fec4a8,ff ff ff ff ff ff ff ff
1606089812313437,18ff94e6,ff ff ff ff ff ff ff ff
1606089812314863,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812315443,15ff55e6,ff ff ff ff ff ff ff ff
1606089812316041,18f009e6,ff ff ff ff ff ff ff ff
1606089812316614,18fe5cc8,ff ff ff ff 00 ff ff ff
1606089812317193,18fef1e6,ff ff ff c3 ff ff ff ff
1606089812319845,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812320409,cf002e6,ff ff ff ff ff ff ff ff
1606089812320994,18fe5cc0,ff ff ff ff 00 ff ff ff
1606089812321575,18fef2e6,ff ff ff ff ff ff ff ff
1606089812324611,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812325235,18f009e6,ff ff ff ff ff ff ff ff
1606089812325813,18fd15e6,ff ff ff ff ff ff ff ff
1606089812326390,18fe5cb8,ff ff ff ff 00 ff ff ff
1606089812329802,cf002e6,ff ff ff ff ff ff ff ff
1606089812330377,cf004e6,ff ff ff ff ff ff ff ff
1606089812330963,18fe5cb0,ff ff ff ff 00 ff ff ff
1606089812334770,cf003e6,ff ff ff ff ff ff ff ff
1606089812335350,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812335923,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812336492,18f001e6,ff 00 cf ff ff ff ff ff
1606089812337080,18f009e6,ff ff ff ff ff ff ff ff
1606089812337620,18fe5ca8,ff ff ff ff 00 ff ff ff
1606089812338199,18ff15e6,ff ff ff ff ff ff ff ff
1606089812339825,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812340394,cf002e6,ff ff ff ff ff ff ff ff
1606089812344865,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812345446,18f009e6,ff ff ff ff ff ff ff ff
1606089812349945,cf002e6,ff ff ff ff ff ff ff ff
1606089812350525,cf004e6,ff ff ff ff ff ff ff ff
1606089812351108,18ebffe6,03 00 00 ff ff ff ff f7
1606089812354799,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812355381,18e5ffc8,ff ff ff ff ff ff ff ff
1606089812355974,18f009e6,ff ff ff ff ff ff ff ff
1606089812356554,18ffdfe6,05 00 00 00 ff ff ff ff
1606089812359802,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812360366,cf002e6,ff ff ff ff ff ff ff ff
1606089812360947,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812361536,18e5ffc0,ff ff ff ff ff ff ff ff
1606089812364745,10ff80e6,ff ff ff 2f ff ff ff ff
1606089812365373,15ff55e6,ff ff ff ff ff ff ff ff
1606089812365966,18e5ffb8,ff ff ff ff ff ff ff ff
1606089812366550,18f009e6,ff ff ff ff ff ff ff ff
1606089812369800,cf002e6,ff ff ff ff ff ff ff ff
1606089812370379,cf004e6,ff ff ff ff ff ff ff ff
1606089812370967,18e5ffb0,ff ff ff ff ff ff ff ff
1606089812374776,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812375365,18e5ffa8,ff ff ff ff ff ff ff ff
1606089812375944,18f009e6,ff ff ff ff ff ff ff ff
1606089812379923,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812380522,cf002e6,ff ff ff ff ff ff ff ff
1606089812384722,cf003e6,ff ff ff ff ff ff ff ff
1606089812385301,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812385872,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812386460,15ff59e6,00 00 00 00 00 00 00 00
1606089812387005,18f009e6,ff ff ff ff ff ff ff ff
1606089812387624,18fdc4e6,ff fb ff ff ff ff ff ff
1606089812388045,1cff9053,ae 1f 04 80 00 00 00 00
1606089812388979,1cff80e6,e6 00 00 00 00 00 00 00
1606089812390020,cf002e6,ff ff ff ff ff ff ff ff
1606089812390600,cf004e6,ff ff ff ff ff ff ff ff
1606089812391178,18fec4c8,ff ff ff ff ff ff ff ff
1606089812391780,18ff1fe6,00 f0 ff ff ff ff ff ff
1606089812394897,cfe5ae6,ff ff ff ff ff ff ff ff
1606089812395441,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812396067,18f009e6,ff ff ff ff ff ff ff ff
1606089812396649,18fec4c0,ff ff ff ff ff ff ff ff
1606089812399853,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812400418,cf002e6,ff ff ff ff ff ff ff ff
1606089812400981,18f005e6,ff ff ff ff 00 00 00 00
1606089812401576,18fec4b8,ff ff ff ff ff ff ff ff
1606089812404734,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812405315,18f009e6,ff ff ff ff ff ff ff ff
1606089812405889,18fe59e6,ff ff ff ff ff ff ff ff
1606089812406479,18fec4b0,ff ff ff ff ff ff ff ff
1606089812409829,cf002e6,ff ff ff ff ff ff ff ff
1606089812410408,cf004e6,ff ff ff ff ff ff ff ff
1606089812410992,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812411569,15ff5ce6,fc cf ff ff ff ff ff ff
1606089812412145,18fe40f6,ff ff ff ff cf ff ff ff
1606089812412732,18fec4a8,ff ff ff ff ff ff ff ff
1606089812414895,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812415498,15ff55e6,ff ff ff ff ff ff ff ff
1606089812416045,18f009e6,ff ff ff ff ff ff ff ff
1606089812416663,18fe5cc8,ff ff ff ff 00 ff ff ff
1606089812417238,18fef1e6,f7 ff ff c3 ff ff ff ff
1606089812417818,18ff95e6,ff ff ff ff ff ff ff ff
1606089812418238,1cff9053,ee 1f 14 80 00 00 00 00
1606089812419816,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812420383,cf002e6,ff ff ff ff ff ff ff ff
1606089812420967,18fe5cc0,ff ff ff ff 00 ff ff ff
1606089812421550,18fef2e6,ff ff ff ff ff ff ff ff
1606089812424671,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812425315,18f009e6,ff ff ff ff ff ff ff ff
1606089812425896,18fd15e6,ff ff ff ff ff ff ff ff
1606089812426471,18fe5cb8,ff ff ff ff 00 ff ff ff
1606089812429856,cf002e6,ff ff ff ff ff ff ff ff
1606089812430437,cf004e6,ff ff ff ff ff ff ff ff
1606089812431026,18fe5cb0,ff ff ff ff 00 ff ff ff
1606089812434730,cf003e6,ff ff ff ff ff ff ff ff
1606089812435308,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812435883,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812436402,18f001e6,ff 00 cf ff ff ff ff ff
1606089812437039,18f009e6,ff ff ff ff ff ff ff ff
1606089812437622,18fe5ca8,ff ff ff ff 00 ff ff ff
1606089812438209,18ff15e6,ff ff ff ff ff ff ff ff
1606089812439911,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812440475,cf002e6,ff ff ff ff ff ff ff ff
1606089812444737,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812445318,18d0ffe6,00 ff ff ff ff ff ff ff
1606089812445907,18f009e6,ff ff ff ff ff ff ff ff
1606089812449946,cf002e6,ff ff ff ff ff ff ff ff
1606089812450537,cf004e6,ff ff ff ff ff ff ff ff
1606089812454824,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812455414,18e5ffc8,ff ff ff ff ff ff ff ff
1606089812455997,18f009e6,ff ff ff ff ff ff ff ff
1606089812459799,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812460356,cf002e6,ff ff ff ff ff ff ff ff
1606089812460929,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812461527,18e5ffc0,ff ff ff ff ff ff ff ff
1606089812464868,10ff80e6,ff ff 00 2c ff ff ff ff
1606089812465445,15ff55e6,ff ff ff ff ff ff ff ff
1606089812466018,18e5ffb8,ff ff ff ff ff ff ff ff
1606089812466621,18f009e6,ff ff ff ff ff ff ff ff
1606089812469773,cf002e6,ff ff ff ff ff ff ff ff
1606089812470402,cf004e6,ff ff ff ff ff ff ff ff
1606089812470988,18e0ffe6,ff ff ff ff ff ff ff ff
1606089812471522,18e5ffb0,ff ff ff ff ff ff ff ff
1606089812474754,10ff80e6,ff ff c8 2d ff ff ff ff
1606089812475339,18e5ffa8,ff ff ff ff ff ff ff ff
1606089812475900,18f009e6,ff ff ff ff ff ff ff ff
1606089812479813,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812480373,cf002e6,ff ff ff ff ff ff ff ff
1606089812484669,cf003e6,ff ff ff ff ff ff ff ff
1606089812485245,10ff80e6,ff ff c8 2d ff ff ff ff
1606089812485821,15ff58e6,ff 9f 8f ff ff ff ff ff
1606089812486406,15ff59e6,00 00 00 00 00 00 00 00
1606089812486984,18f006e6,ff ff ff ff ff ff ff ff
1606089812487573,18f009e6,ff ff ff ff ff ff ff ff
1606089812488157,18fdc4e6,ff fb ff ff ff ff ff ff
1606089812488523,1cff9053,ee 1f 14 80 00 00 00 00
1606089812489946,cf002e6,ff ff ff ff ff ff ff ff
1606089812490523,cf004e6,ff ff ff ff ff ff ff ff
1606089812491110,18fec4c8,ff ff ff ff ff ff ff ff
1606089812491690,18ff1fe6,00 f0 ff ff ff ff ff ff
1606089812494955,cfe5ae6,ff ff ff ff ff ff ff ff
1606089812495534,10ff80e6,ff ff c8 2d ff ff ff ff
1606089812496079,18f009e6,ff ff ff ff ff ff ff ff
1606089812496709,18fec4c0,ff ff ff ff ff ff ff ff
1606089812499858,8fe6ee6,ff ff ff ff ff ff ff ff
1606089812500428,cf002e6,ff ff ff ff ff ff ff ff
1606089812501000,18f005e6,ff ff ff ff 00 00 00 00
1606089812501583,18fec4b8,ff ff ff ff ff ff ff ff
1606089812504731,10ff80e6,ff ff c8 2d ff ff ff ff
1606089812505319,18f009e6,ff ff ff ff ff ff ff ff
1606089812505898,18fe59e6,ff ff ff ff ff ff ff ff
1606089812506484,18fec4b0,ff ff ff ff ff ff ff ff
1606089812509861,cf002e6,ff ff ff ff ff ff ff ff
1606089812510439,cf004e6,ff ff ff ff ff ff ff ff
1606089812511025,cfe6ce6,ff ff ff ff ff ff ff ff
1606089812511600,15ff5ce6,fc cf ff ff ff ff ff ff
1606089812512176,18fe40f6,ff ff ff ff cf ff ff ff
1606089812512770,18fec4a8,ff ff ff ff ff ff ff ff
1606089812514973,10ff80e6,ff ff c8 2d ff ff ff ff
1606089812515561,15ff55e6,ff ff ff ff ff ff ff ff
1606089812516115,18f009e6,ff ff ff ff ff ff ff ff
1606089812516725,18fe5cc8,ff ff ff ff 00 ff ff ff
