53830,430,00 00 00 00 00 00 00 00
54070,4B1,06 C4 3C E0 00 00 00 E6
54320,1F1,00 D5 00 00 00 00 00 00
54560,153,00 00 00 FF 00 FF 00 00
54810,002,00 00 00 00 00 00 0C 96
55680,130,01 80 00 FF 4E 80 0C 6D
55920,131,FB 7F 00 00 60 7F 0C 7B
56160,140,00 00 00 00 0C 2F 2C CD
56340,2B0,C9 FF 00 07 02 00 00 00
58130,2C0,14 00 00 00 00 00 00 00
58420,316,05 2B 1C 0A 2B 22 00 80
58670,18F,FE 2F 00 00 00 3F 00 00
58900,260,20 2B 2B 30 02 90 71 11
59140,2A0,20 00 5D 1C D3 05 EC 00
59370,329,87 AB 7F 14 12 20 00 14
59610,545,D8 00 00 8D 00 00 00 00
61550,43F,01 45 60 FF 43 00 00 00
61800,370,00 20 00 00 00 00 00 00
62040,440,FF 01 00 00 FF 00 00 00
62659,350,05 28 54 74 75 00 00 78
63820,002,00 00 00 00 00 00 0D 8B
64070,153,00 00 00 FF 00 FF 00 00
64670,130,FF 7F 00 FF 51 80 0D 4F
64909,131,F7 7F 00 00 56 7F 0D F0
65150,140,00 00 00 00 0E 23 2D A4
65770,2B0,C9 FF 00 07 13 00 00 00
68130,2C0,14 00 00 00 00 00 00 00
68990,316,05 2B 34 0A 2B 22 00 80
69230,18F,FE 2F 00 00 00 3F 00 00
69460,260,20 2B 2B 30 02 90 71 22
69700,2A0,40 00 5D 1C D3 05 EC 00
69930,329,87 AB 7F 14 12 20 00 14
70170,545,D8 5B 00 8E 00 00 00 00
71500,43F,01 45 60 FF 43 00 00 00
71750,370,00 20 00 00 00 00 00 00
72000,440,FF 01 00 00 FF 00 00 00
72650,350,05 28 64 74 75 00 00 48
72890,4F0,00 00 00 80 00 3D 27 14
73850,430,00 00 00 00 00 00 00 00
74080,4B1,06 C4 3C E0 00 00 00 E6
74330,1F1,00 D5 00 00 00 00 00 00
74570,153,00 00 00 FF 00 FF 00 00
74820,002,00 00 00 00 00 00 0E AC
75670,130,FB 7F 00 FF 52 80 0E 8D
75910,131,F2 7F 00 00 5E 7F 0E EF
76150,140,00 00 00 00 10 0B 2E BD
76330,2B0,C9 FF 00 07 64 00 00 00
78110,2C0,14 00 00 00 00 00 00 00
78350,316,05 2A 34 0A 2A 22 00 80
78590,18F,FE 2F 00 00 00 3F 00 00
78820,260,1F 2A 2B 30 02 90 6D 37
79060,2A0,60 00 5D 1C D3 05 EC 00
79290,329,87 AB 7F 14 12 20 00 14
79530,545,D8 00 00 90 00 00 00 00
81540,43F,01 45 60 FF 43 00 00 00
81790,370,00 20 00 00 00 00 00 00
82040,440,FF 01 00 00 FF 00 00 00
82650,350,05 28 74 74 75 00 00 58
83840,002,00 00 00 00 00 00 0F B1
84090,153,00 00 00 FF 00 FF 00 00
84670,130,F8 7F 00 FF 5B 80 0F F4
84910,131,F2 7F 00 00 6C 7F 0F D9
85150,140,00 00 00 00 12 25 2F 39
85780,2B0,C9 FF 00 07 75 00 00 00
88110,2C0,14 00 00 00 00 00 00 00
88340,316,05 2A 34 0A 2A 22 00 80
88580,18F,FE 2F 00 00 00 3F 00 00
88820,260,1F 2A 2B 30 02 90 6C 05
89060,2A0,00 00 5D 1C D3 05 EC 00
89290,329,87 AB 7F 14 12 20 00 14
89530,545,D8 00 00 8F 00 00 00 00
91530,43F,01 45 60 FF 43 00 00 00
91780,370,00 20 00 00 00 00 00 00
92030,440,FF 01 00 00 FF 00 00 00
92640,350,05 28 84 74 75 00 00 A8
93010,4F0,00 00 00 80 00 3D 27 14
93550,5F0,00 00 00 00 00 00 00 00
93860,430,00 00 00 00 00 00 00 00
94100,4B1,06 C4 3C E0 00 00 00 E6
94340,1F1,00 D5 00 00 00 00 00 00
94590,153,00 00 00 FF 00 FF 00 00
94840,002,00 00 00 00 00 00 00 0A
95670,130,F7 7F 00 FF 65 80 00 32
95910,131,FB 7F 00 00 67 7F 00 6D
96160,140,00 00 00 00 14 20 20 E6
96340,2B0,C9 FF 00 07 46 00 00 00
98100,2C0,14 00 00 00 00 00 00 00
98430,316,05 2A 34 0A 2A 22 00 80
98670,18F,FE 2F 00 00 00 3F 00 00
98910,260,20 2A 2B 30 02 90 6C 16
99140,2A0,20 00 5D 1C D3 05 EC 00
99380,329,87 AB 7F 14 12 20 00 14
99620,545,D8 00 00 8C 00 00 00 00
101550,43F,01 45 60 FF 43 00 00 00
101800,370,00 20 00 00 00 00 00 00
102040,440,FF 01 00 00 FF 00 00 00
102640,350,05 28 94 74 75 00 00 B8
103860,002,00 00 00 00 00 00 01 17
104100,153,00 00 00 FF 00 FF 00 00
104670,130,F9 7F 00 FF 5E 80 01 86
104910,131,09 80 00 00 54 7F 01 CE
105150,140,00 00 00 00 16 20 21 F8
105790,2B0,C9 FF 00 07 57 00 00 00
108090,2C0,14 00 00 00 00 00 00 00
108520,316,05 2A 34 0A 2A 22 00 80
108760,18F,FE 2F 00 00 00 3F 00 00
108990,260,20 2A 2B 30 02 90 6C 27
109230,2A0,40 00 5D 1C D3 05 EC 00
109460,329,87 AB 7F 14 12 20 00 14
109700,545,D8 00 00 8D 00 00 00 00
111530,43F,01 45 60 FF 43 00 00 00
111780,370,00 20 00 00 00 00 00 00
112030,440,FF 01 00 00 FF 00 00 00
112640,350,05 28 A4 74 75 00 00 88
112880,4F0,00 00 00 80 00 3D 27 14
113850,430,00 00 00 00 00 00 00 00
114080,4B1,06 C4 3C E0 00 00 00 E6
114330,1F1,00 D5 00 00 00 00 00 00
114570,153,00 00 00 FF 00 FF 00 00
114820,002,00 00 00 00 00 00 02 30
115670,130,FD 7F 00 FF 43 80 02 55
115910,131,0E 80 00 00 48 7F 02 75
116160,140,00 00 00 00 18 00 22 A3
116340,2B0,C9 FF 00 07 A8 00 00 00
118080,2C0,14 00 00 00 00 00 00 00
118320,316,05 2A 44 0A 2A 22 00 80
118560,18F,FE 2F 00 00 00 3F 00 00
118790,260,20 2A 2B 30 02 90 6C 38
119030,2A0,60 00 5D 1C D3 05 EC 00
119260,329,87 AB 7F 14 12 20 00 14
119500,545,D8 5B 00 90 00 00 00 00
121550,43F,01 45 60 FF 43 00 00 00
121800,370,00 20 00 00 00 00 00 00
122050,440,FF 01 00 00 FF 00 00 00
122640,350,05 28 B4 74 75 00 00 98
123850,002,00 00 00 00 00 01 03 61
124090,153,00 00 00 FF 00 FF 00 00
124670,130,00 80 00 FF 30 80 03 CA
124910,131,12 80 00 00 4F 7F 03 E0
125160,140,00 00 00 00 02 20 23 DC
125800,2B0,C9 FF 00 07 B9 00 00 00
128080,2C0,14 00 00 00 00 00 00 00
128310,316,05 2A 44 0A 2A 22 00 80
128550,18F,FE 2F 00 00 00 3F 00 00
128789,260,20 2A 2B 30 02 90 6A 07
129030,2A0,00 00 5D 1C D3 05 EC 00
129260,329,87 AB 7F 14 12 20 00 14
129500,545,D8 00 00 8F 00 00 00 00
131530,43F,01 45 60 FF 43 00 00 00
131780,370,00 20 00 00 00 00 00 00
132030,440,FF 01 00 00 FF 00 00 00
132630,350,05 28 C4 74 75 00 00 E8
132870,4F0,00 00 00 80 00 3D 27 14
133870,430,00 00 00 00 00 00 00 00
134100,4B1,06 C4 3C E0 00 00 00 E6
134350,1F1,00 D5 00 00 00 00 00 00
134590,153,00 00 00 FF 00 FF 00 00
134840,002,00 00 00 00 00 01 04 32
135620,0A0,6A 78 44 0A 00 21 02 00
135860,0A1,80 82 00 00 29 00 00 00
136100,130,01 80 00 FF 2D 80 04 59
136340,131,00 80 00 00 55 7F 04 A7
136580,140,00 00 00 00 04 22 24 12
136760,2B0,C9 FF 00 07 8A 00 00 00
138070,2C0,14 00 00 00 00 00 00 00
138430,316,05 2A 44 0A 2A 22 00 80
138670,18F,FE 2F 00 00 00 3F 00 00
138900,260,20 2A 2B 30 02 90 6A 18
139140,2A0,20 00 5D 1C D3 05 EC 00
139370,329,DC AB 7F 14 12 20 00 14
139610,545,D8 00 00 8D 00 00 00 00
141560,43F,01 45 60 FF 43 00 00 00
141810,370,00 20 00 00 00 00 00 00
142060,440,FF 01 00 00 FF 00 00 00
142310,690,00 00 00 00 80 22 00 00
142740,350,05 28 D4 74 75 00 00 F8
143520,5F0,00 00 00 00 00 00 00 00
143850,002,00 00 00 00 00 01 05 2F
144090,153,00 00 00 FF 00 FF 00 00
144670,130,FB 7F 00 FF 31 80 05 9E
144900,131,E9 7F 00 00 4B 7F 05 3D
145150,140,00 00 00 00 06 26 25 21
145820,2B0,C9 FF 00 07 9B 00 00 00
148050,2C0,14 00 00 00 00 00 00 00
148480,316,05 2A 44 0A 2A 22 00 80
148720,18F,FE 2F 00 00 00 3F 00 00
148950,260,20 2A 2B 30 02 90 6A 29
149190,2A0,40 00 5D 1C D3 05 EC 00
149420,329,DC AB 7F 14 12 20 00 14
149660,545,D8 00 00 8E 00 00 00 00
151530,43F,01 45 60 FF 43 00 00 00
151780,370,00 20 00 00 00 00 00 00
152030,440,FF 01 00 00 FF 00 00 00
152630,350,05 28 E4 74 75 00 00 C8
152870,4F0,00 00 00 80 00 3D 27 14
153830,430,00 00 00 00 00 00 00 00
154060,4B1,06 C4 3C E0 00 00 00 E6
154310,1F1,00 D5 00 00 00 00 00 00
154550,153,00 00 00 FF 00 FF 00 00
154800,002,00 00 00 00 00 01 06 08
155670,130,F5 7F 00 FF 39 80 06 B4
155910,131,E9 7F 00 00 3B 7F 06 52
156150,140,00 00 00 00 08 25 26 DB
156330,2B0,C9 FF 00 07 EC 00 00 00
158040,2C0,14 00 00 00 00 00 00 00
158300,316,05 2A 44 0A 2A 22 00 80
158540,18F,FE 2F 00 00 00 3F 00 00
158780,260,20 2A 2B 30 02 90 6A 3A
159010,2A0,60 00 5D 1C D3 05 EC 00
159240,329,DC AB 7F 14 12 20 00 14
159490,545,D8 00 00 8F 00 00 00 00
161550,43F,01 45 60 FF 43 00 00 00
161800,370,00 20 00 00 00 00 00 00
162040,440,FF 01 00 00 FF 00 00 00
162680,350,05 28 F4 74 75 00 00 D8
163830,002,00 00 00 00 00 01 07 15
164070,153,00 00 00 FF 00 FF 00 00
164670,130,F6 7F 00 FF 42 80 07 86
164920,131,05 80 00 00 39 7F 07 EE
165160,140,00 00 00 00 0A 20 27 A4
165840,2B0,C9 FF 00 07 FD 00 00 00
168240,2C0,14 00 00 00 00 00 00 00
168480,18F,FE 2F 00 00 00 3F 00 00
168720,260,1F 2A 2B 30 02 90 6D 04
168960,2A0,00 00 5D 1C D3 05 EC 00
169190,316,05 2A 40 0A 2A 22 00 80
169420,329,DC AB 7F 14 12 20 00 14
169660,545,D8 5A 00 8F 00 00 00 00
171540,43F,01 45 60 FF 43 00 00 00
171790,370,00 20 00 00 00 00 00 00
172030,440,FF 01 00 00 FF 00 00 00
172670,350,05 28 04 74 75 00 00 28
172910,4F0,00 00 00 80 00 3D 27 14
173840,430,00 00 00 00 00 00 00 00
174070,4B1,06 C4 3C E0 00 00 00 E6
174320,1F1,00 D5 00 00 00 00 00 00
174560,153,00 00 00 FF 00 FF 00 00
174810,002,00 00 00 00 00 01 08 AE
175670,130,FE 7F 00 FF 4B 80 08 6C
175910,131,20 80 00 00 3F 7F 08 0B
176160,140,00 00 00 00 0C 20 28 1A
176340,2B0,C9 FF 00 07 CE 00 00 00
178210,2C0,14 00 00 00 00 00 00 00
178440,316,05 2A 40 0A 2A 22 00 80
178680,18F,FE 2F 00 00 00 3F 00 00
178910,260,1F 2A 2B 30 02 90 6D 15
179150,2A0,20 00 5D 1C D3 05 EC 00
179380,329,DC AB 7F 14 12 20 00 14
179620,545,D8 00 00 8F 00 00 00 00
181540,43F,01 45 60 FF 43 00 00 00
181790,370,00 20 00 00 00 00 00 00
182040,440,FF 01 00 00 FF 00 00 00
182620,350,05 28 14 74 75 00 00 38
183820,002,00 00 00 00 00 01 09 B3
184070,153,00 00 00 FF 00 FF 00 00
184670,130,01 80 00 FF 50 80 09 15
184910,131,12 80 00 00 3E 7F 09 F5
185150,140,00 00 00 00 0E 25 29 65
185850,2B0,C9 FF 00 07 DF 00 00 00
188210,2C0,14 00 00 00 00 00 00 00
188450,316,05 2A 40 0A 2A 22 00 80
188690,18F,FE 2F 00 00 00 3F 00 00
188930,260,1F 2A 2B 30 02 90 6D 26
189160,2A0,40 00 5D 1C D3 05 EC 00
189400,329,DC AB 7F 14 12 20 00 14
189640,545,D8 00 00 8D 00 00 00 00
191510,43F,01 45 60 FF 43 00 00 00
191760,370,00 20 00 00 00 00 00 00
192010,440,FF 01 00 00 FF 00 00 00
192610,350,05 28 24 74 75 00 00 08
192850,4F0,00 00 00 80 00 3D 27 14
193550,5F0,00 00 00 00 00 00 00 00
193840,430,00 00 00 00 00 00 00 00
194070,4B1,06 C4 3C E0 00 00 00 E6
194320,1F1,00 D5 00 00 00 00 00 00
194560,153,00 00 00 FF 00 FF 00 00
194810,002,00 00 00 00 00 01 0A 94
195680,130,00 80 00 FF 4B 80 0A F7
195910,131,FB 7F 00 00 37 7F 0A C7
196160,140,00 00 00 00 10 27 2A CB
196340,2B0,C9 FF 00 07 20 00 00 00
198200,2C0,14 00 00 00 00 00 00 00
198430,316,05 2A 40 0A 2A 22 00 80
198670,18F,FE 2F 00 00 00 3F 00 00
198910,260,1F 2A 2B 30 02 90 6D 37
199140,2A0,60 00 5D 1C D3 05 EC 00
199380,329,DC AB 7F 14 12 20 00 14
199620,545,D8 00 00 8C 00 00 00 00
201540,43F,01 45 60 FF 43 00 00 00
201790,370,00 20 00 00 00 00 00 00
202040,440,FF 01 00 00 FF 00 00 00
202600,350,05 28 34 74 75 00 00 18
203840,002,00 00 00 00 00 01 0B 89
204080,153,00 00 00 FF 00 FF 00 00
204680,130,00 80 00 FF 43 80 0B E6
204920,131,00 80 00 00 36 7F 0B C0
205160,140,00 00 00 00 12 25 2B 4D
205860,2B0,C9 FF 00 07 31 00 00 00
208180,2C0,14 00 00 00 00 00 00 00
208420,18F,FE 2F 00 00 00 3F 00 00
208660,260,1F 2A 2B 30 02 90 6D 04
208900,2A0,00 00 5D 1C D3 05 EC 00
209130,316,05 2A 38 0A 2A 22 00 80
209370,329,DC AB 7F 14 12 20 00 14
209610,545,D8 59 00 8E 00 00 00 00
211560,43F,01 45 60 FF 43 00 00 00
211810,370,00 20 00 00 00 00 00 00
212060,440,FF 01 00 00 FF 00 00 00
212650,350,05 28 44 74 75 00 00 68
212890,4F0,00 00 00 80 00 3D 27 14
213840,430,00 00 00 00 00 00 00 00
214070,4B1,06 C4 3C E0 00 00 00 E6
214320,1F1,00 D5 00 00 00 00 00 00
214560,153,00 00 00 FF 00 FF 00 00
214810,002,00 00 00 00 00 01 0C DA
215670,130,01 80 00 FF 42 80 0C 67
215910,131,05 80 00 00 41 7F 0C 65
216150,140,00 00 00 00 14 21 2C 36
216330,2B0,C9 FF 00 07 02 00 00 00
218000,2C0,14 00 00 00 00 00 00 00
218290,316,05 2A 38 0A 2A 22 00 80
218530,18F,FE 2F 00 00 00 3F 00 00
218760,260,1F 2A 2B 30 02 90 6F 13
219000,2A0,20 00 5D 1C D3 05 EC 00
219230,329,0C AB 7F 14 12 20 00 14
219480,545,D8 00 00 8F 00 00 00 00
221570,43F,01 45 60 FF 43 00 00 00
221820,370,00 20 00 00 00 00 00 00
222070,440,FF 01 00 00 FF 00 00 00
222650,350,05 28 54 74 75 00 00 78
223820,002,00 00 00 00 00 01 0D C7
224070,153,00 00 00 FF 00 FF 00 00
224690,130,01 80 00 FF 47 80 0D F3
224920,131,00 80 00 00 46 7F 0D C6
225160,140,00 00 00 00 16 00 2D 11
225880,2B0,C9 FF 00 07 13 00 00 00
227990,2C0,14 00 00 00 00 00 00 00
228380,316,05 2A 38 0A 2A 22 00 80
228620,18F,FE 2F 00 00 00 3F 00 00
228860,260,1F 2A 2B 30 02 90 6F 24
229090,2A0,40 00 5D 1C D3 05 EC 00
229330,329,0C AB 7F 14 12 20 00 14
229570,545,D8 00 00 8D 00 00 00 00
231560,43F,01 45 60 FF 43 00 00 00
231810,370,00 20 00 00 00 00 00 00
232060,440,FF 01 00 00 FF 00 00 00
232600,350,05 28 64 74 75 00 00 48
232840,4F0,00 00 00 80 00 3D 27 14
233830,430,00 00 00 00 00 00 00 00
234060,4B1,06 C4 3C E0 00 00 00 E6
234310,1F1,00 D5 00 00 00 00 00 00
234550,153,00 00 00 FF 00 FF 00 00
234800,002,00 00 00 00 00 02 0E 34
235080,0A0,6A 78 38 0A 00 21 02 00
235320,0A1,80 82 00 00 29 00 00 00
235670,130,FB 7F 00 FF 47 80 0E 1C
235910,131,EE 7F 00 00 3F 7F 0E 32
236150,140,00 00 00 00 02 20 2E 5D
236340,2B0,C9 FF 00 07 64 00 00 00
237970,2C0,14 00 00 00 00 00 00 00
238210,316,05 2A 38 0A 2A 22 00 80
238450,18F,FE 2F 00 00 00 3F 00 00
238680,260,1F 2A 2B 30 02 90 6E 36
238920,2A0,60 00 5D 1C D3 05 EC 00
239150,329,0C AB 7F 14 12 20 00 14
239390,545,D8 00 00 8D 00 00 00 00
241680,43F,01 45 60 FF 43 00 00 00
241930,370,00 20 00 00 00 00 00 00
242180,440,FF 01 00 00 FF 00 00 00
242480,690,00 00 00 00 80 22 00 00
242710,350,05 28 74 74 75 00 00 58
243520,5F0,00 00 00 00 00 00 00 00
243820,002,00 00 00 00 00 02 0F 29
244060,153,00 00 00 FF 00 FF 00 00
244670,130,F8 7F 00 FF 40 80 0F 6C
244900,131,EE 7F 00 00 3D 7F 0F 2C
245150,140,00 00 00 00 04 00 2F 30
245900,2B0,C9 FF 00 07 75 00 00 00
247960,2C0,14 00 00 00 00 00 00 00
248190,316,05 2A 38 0A 2A 22 00 80
248440,18F,FE 2F 00 00 00 3F 00 00
248670,260,1F 2A 2B 30 02 90 6E 03
248920,2A0,00 00 5D 1C D3 05 EC 00
249150,329,0C AB 7F 14 12 20 00 14
249390,545,D8 00 00 8E 00 00 00 00
251560,43F,01 45 60 FF 43 00 00 00
251809,370,00 20 00 00 00 00 00 00
252060,440,FF 01 00 00 FF 00 00 00
252580,350,05 28 84 74 74 00 00 A9
253040,4F0,00 00 00 80 00 3D 27 14
253820,430,00 00 00 00 00 00 00 00
254050,4B1,06 C4 3C E0 00 00 00 E6
254300,1F1,00 D5 00 00 00 00 00 00
254540,153,00 00 00 FF 00 FF 00 00
254790,002,00 00 00 00 00 03 00 DE
255680,130,F8 7F 00 FF 3D 80 00 1A
255910,131,05 80 00 00 48 7F 00 7A
256160,140,00 00 00 00 02 13 20 EE
256340,2B0,C9 FF 00 07 46 00 00 00
257960,2C0,14 00 00 00 00 00 00 00
258249,316,05 2A 44 0A 2A 22 00 80
258500,18F,FE 2F 00 00 00 3F 00 00
258730,260,1F 2A 2B 30 02 90 6F 13
258969,2A0,20 00 5D 1C D3 05 EC 00
259200,329,0C AB 7F 14 12 20 00 14
259440,545,D8 59 00 91 00 00 00 00
261540,43F,01 45 60 FF 43 00 00 00
261790,370,00 20 00 00 00 00 00 00
262040,440,FF 01 00 00 FF 00 00 00
262570,350,05 28 94 74 75 00 00 B8
263810,002,00 00 00 00 00 03 01 C3
264050,153,00 00 00 FF 00 FF 00 00
264670,130,F9 7F 00 FF 45 80 01 1E
264900,131,05 80 00 00 4F 7F 01 ED
265150,140,00 00 00 00 04 03 21 42
265910,2B0,C9 FF 00 07 57 00 00 00
267950,2C0,14 00 00 00 00 00 00 00
268370,316,05 2A 44 0A 2A 22 00 80
268610,18F,FE 2F 00 00 00 3F 00 00
268850,260,1F 2A 2B 30 02 90 6C 27
269080,2A0,40 00 5D 1C D3 05 EC 00
269320,329,0C AB 7F 14 12 20 00 14
269560,545,D8 00 00 8F 00 00 00 00
271520,43F,01 45 60 FF 43 00 00 00
271770,370,00 20 00 00 00 00 00 00
272020,440,FF 01 00 00 FF 00 00 00
272570,350,05 28 A4 74 75 00 00 88
272810,4F0,00 00 00 80 00 3D 27 14
273820,430,00 00 00 00 00 00 00 00
274060,4B1,06 C4 3C E0 00 00 00 E6
274310,1F1,00 D5 00 00 00 00 00 00
274550,153,00 00 00 FF 00 FF 00 00
274800,002,00 00 00 00 00 03 02 E4
275670,130,FB 7F 00 FF 4F 80 02 8C
275910,131,09 80 00 00 46 7F 02 F2
276150,140,00 00 00 00 06 33 22 A7
276330,2B0,C9 FF 00 07 A8 00 00 00
277940,2C0,14 00 00 00 00 00 00 00
278220,316,05 2A 44 0A 2A 22 00 80
278470,18F,FE 2F 00 00 00 3F 00 00
278700,260,1F 2A 2B 30 02 90 6C 38
278940,2A0,60 00 5D 1C D3 05 EC 00
279170,329,0C AB 7F 14 12 20 00 14
279410,545,D8 00 00 8E 00 00 00 00
281540,43F,01 45 60 FF 43 00 00 00
281790,370,00 20 00 00 00 00 00 00
282040,440,FF 01 00 00 FF 00 00 00
282560,350,05 28 B4 74 75 00 00 98
283800,002,00 00 00 00 00 03 03 F9
284050,153,00 00 00 FF 00 FF 00 00
284670,130,FF 7F 00 FF 48 80 03 72
284910,131,0E 80 00 00 38 7F 03 20
285160,140,00 00 00 00 08 22 23 4B
285930,2B0,C9 FF 00 07 B9 00 00 00
287930,2C0,14 00 00 00 00 00 00 00
288160,316,05 2A 44 0A 2A 22 00 80
288400,18F,FE 2F 00 00 00 3F 00 00
288640,260,1F 2A 2B 30 02 90 6C 05
288880,2A0,00 00 5D 1C D3 05 EC 00
289110,329,0C AB 7F 14 12 20 00 14
289350,545,D8 00 00 8D 00 00 00 00
291530,43F,01 45 60 FF 43 00 00 00
291780,370,00 20 00 00 00 00 00 00
292030,440,FF 01 00 00 FF 00 00 00
292550,350,05 28 C4 74 75 00 00 E8
293030,4F0,00 00 00 80 00 3D 27 14
293550,5F0,00 00 00 00 00 00 00 00
293850,430,00 00 00 00 00 00 00 00
294080,4B1,06 C4 3C E0 00 00 00 E6
294330,1F1,00 D5 00 00 00 00 00 00
294570,153,00 00 00 FF 00 FF 00 00
294820,002,00 00 00 00 00 03 04 AA
295680,130,FF 7F 00 FF 2F 80 04 FB
295920,131,00 80 00 00 2E 7F 04 6F
296160,140,00 00 00 00 0A 21 24 CF
296340,2B0,C9 FF 00 07 8A 00 00 00
297920,2C0,14 00 00 00 00 00 00 00
298240,316,05 2A 48 0A 2A 22 00 80
298480,18F,FE 2F 00 00 00 3F 00 00
298710,260,1F 2A 2B 30 02 90 6C 16
298950,2A0,20 00 5D 1C D3 05 EC 00
299180,329,40 AB 7F 14 12 20 00 14
299420,545,D8 59 00 8F 00 00 00 00
301540,43F,01 45 60 FF 43 00 00 00
301790,370,00 20 00 00 00 00 00 00
302040,440,FF 01 00 00 FF 00 00 00
302550,350,05 28 D4 74 75 00 00 F8
303840,002,00 00 00 00 00 03 05 B7
304080,153,00 00 00 FF 00 FF 00 00
304670,130,FB 7F 00 FF 28 80 05 05
304910,131,F2 7F 00 00 36 7F 05 7C
305150,140,00 00 00 00 0C 23 25 4F
305940,2B0,C9 FF 00 07 9B 00 00 00
307910,2C0,14 00 00 00 00 00 00 00
308300,316,05 2A 48 0A 2A 22 00 80
308550,18F,FE 2F 00 00 00 3F 00 00
308780,260,1F 2A 2B 30 02 90 6C 27
309020,2A0,40 00 5D 1C D3 05 EC 00
309250,329,40 AB 7F 14 12 20 00 14
309490,545,D8 00 00 8F 00 00 00 00
311520,43F,01 45 60 FF 43 00 00 00
311770,370,00 20 00 00 00 00 00 00
312020,440,FF 01 00 00 FF 00 00 00
312550,350,05 28 E4 74 75 00 00 C8
312880,4F0,00 00 00 80 00 3D 27 14
313860,430,00 00 00 00 00 00 00 00
314090,4B1,06 C4 3C E0 00 00 00 E6
314340,1F1,00 D5 00 00 00 00 00 00
314580,153,00 00 00 FF 00 FF 00 00
314830,002,00 00 00 00 00 03 06 90
315670,130,F8 7F 00 FF 39 80 06 52
315910,131,F7 7F 00 00 46 7F 06 27
316150,140,00 00 00 00 0E 22 26 27
316330,2B0,C9 FF 00 07 EC 00 00 00
317910,2C0,14 00 00 00 00 00 00 00
318250,316,05 2A 48 0A 2A 22 00 80
318490,18F,FE 2F 00 00 00 3F 00 00
318730,260,1F 2A 2A 30 02 90 6C 39
318960,2A0,60 00 5D 1C D3 05 EC 00
319190,329,40 AB 7F 14 12 20 00 14
319430,545,D8 00 00 8E 00 00 00 00
321540,43F,01 45 60 FF 43 00 00 00
321800,370,00 20 00 00 00 00 00 00
322040,440,FF 01 00 00 FF 00 00 00
322540,350,05 28 F4 74 75 00 00 D8
323840,002,00 00 00 00 00 03 07 8D
324090,153,00 00 00 FF 00 FF 00 00
324660,130,F7 7F 00 FF 4A 80 07 D7
324900,131,FB 7F 00 00 4B 7F 07 04
325150,140,00 00 00 00 10 28 27 E9
325960,2B0,C9 FF 00 07 FD 00 00 00
327900,2C0,14 00 00 00 00 00 00 00
328130,316,05 29 48 0A 29 22 00 80
328370,18F,FE 2F 00 00 00 3F 00 00
328610,260,1F 29 2A 30 02 90 6B 08
328850,2A0,00 00 5D 1C D3 05 EC 00
329080,329,40 AB 7F 14 12 20 00 14
329320,545,D8 00 00 8D 00 00 00 00
331530,43F,01 45 60 FF 43 00 00 00
331780,370,00 20 00 00 00 00 00 00
332030,440,FF 01 00 00 FF 00 00 00
332580,350,05 28 04 74 75 00 00 28
